year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2016,CAN,ALL,200811,69967440.94,0.019%
2016,CAN,ALL,200819,92408745.02,0.025%
2016,CAN,ALL,200820,1135182.42,0.00031%
2016,CAN,ALL,200830,1944848.52,0.00053%
2016,CAN,ALL,200840,56690.96,0.000016%
2016,CAN,ALL,200850,311599.62,0.000085%
2016,CAN,ALL,200860,4952871.62,0.0014%
2016,CAN,ALL,200870,1128107.44,0.00031%
2016,CAN,ALL,200880,2261325.66,0.00062%
2016,CAN,ALL,200892,64057592.98,0.018%
2016,CAN,ALL,200899,173348176.2,0.048%
2016,CAN,ALL,200911,8644305.82,0.0024%
2016,CAN,ALL,200919,2760870.74,0.00076%
2016,CAN,ALL,200920,100252.9,0.000027%
2016,CAN,ALL,200930,603673.13,0.00017%
2016,CAN,ALL,200940,346511.48,0.000095%
2016,CAN,ALL,200950,129944.85,0.000036%
2016,CAN,ALL,200960,4725511.91,0.0013%
2016,CAN,ALL,200970,6416638.31,0.0018%
2016,CAN,ALL,200980,55981393.83,0.015%
2016,CAN,ALL,200990,5758791.35,0.0016%
2016,CAN,ALL,210110,5665066.44,0.0016%
2016,CAN,ALL,210120,62843551.96,0.017%
2016,CAN,ALL,210130,8797.24,0.0000024%
2016,CAN,ALL,210210,77991599.12,0.021%
2016,CAN,ALL,210220,15470954.77,0.0042%
2016,CAN,ALL,210230,481027.38,0.00013%
2016,CAN,ALL,210310,2496911.4,0.00068%
2016,CAN,ALL,210320,15504339.35,0.0043%
2016,CAN,ALL,210330,27684335.57,0.0076%
2016,CAN,ALL,210390,236863129.93,0.065%
2016,CAN,ALL,210410,158449921.09,0.043%
2016,CAN,ALL,210420,1460632.41,0.00040%
2016,CAN,ALL,210500,14111644.75,0.0039%
2016,CAN,ALL,210610,23974712.33,0.0066%
2016,CAN,ALL,210690,863643404.24,0.24%
2016,CAN,ALL,220110,5570105.68,0.0015%
2016,CAN,ALL,220190,20287231.71,0.0056%
2016,CAN,ALL,220210,89943392.27,0.025%
2016,CAN,ALL,220290,63404425.78,0.017%
2016,CAN,ALL,220300,119272739.18,0.033%
2016,CAN,ALL,220410,3287513.34,0.00090%
2016,CAN,ALL,220421,26127802.36,0.0072%
2016,CAN,ALL,220429,34515867.13,0.0095%
2016,CAN,ALL,220430,39830.56,0.000011%
2016,CAN,ALL,220510,52180.08,0.000014%
2016,CAN,ALL,220590,10238,0.0000028%
2016,CAN,ALL,220600,45246282.47,0.012%
2016,CAN,ALL,220710,65558377.42,0.018%
2016,CAN,ALL,220720,2526425.67,0.00069%
2016,CAN,ALL,220820,144163.74,0.000040%
2016,CAN,ALL,220830,301730006.6,0.083%
2016,CAN,ALL,220840,2496110.55,0.00068%
2016,CAN,ALL,220850,1786715.73,0.00049%
2016,CAN,ALL,220890,161621792.83,0.044%
2016,CAN,ALL,220900,4400835.93,0.0012%
2016,CAN,ALL,230110,12572003.16,0.0034%
2016,CAN,ALL,230120,7121556.26,0.0020%
2016,CAN,ALL,230210,2635498.63,0.00072%
2016,CAN,ALL,230230,7841384.65,0.0021%
2016,CAN,ALL,230240,6968873.26,0.0019%
2016,CAN,ALL,230250,8827662.31,0.0024%
2016,CAN,ALL,230310,14260850.5,0.0039%
2016,CAN,ALL,230320,1268215.15,0.00035%
2016,CAN,ALL,230330,66421625.1,0.018%
2016,CAN,ALL,230400,121582270.73,0.033%
2016,CAN,ALL,230620,2885043.92,0.00079%
2016,CAN,ALL,230630,207540.3,0.000057%
2016,CAN,ALL,230640,1133030965.4,0.31%
2016,CAN,ALL,230650,2942,8.1e-7%
2016,CAN,ALL,230690,11560796.05,0.0032%
2016,CAN,ALL,230700,3775,0.0000010%
2016,CAN,ALL,230890,16723205.41,0.0046%
2016,CAN,ALL,230910,472330293.61,0.13%
2016,CAN,ALL,230990,253773861.44,0.070%
2016,CAN,ALL,240110,46471002.82,0.013%
2016,CAN,ALL,240120,54413639.5,0.015%
2016,CAN,ALL,240130,1478912.77,0.00041%
2016,CAN,ALL,240210,394936,0.00011%
2016,CAN,ALL,240220,94568456.73,0.026%
2016,CAN,ALL,240290,176406,0.000048%
2016,CAN,ALL,240310,1654001.44,0.00045%
2016,CAN,ALL,240399,453151.39,0.00012%
2016,CAN,ALL,250100,116308702.08,0.032%
2016,CAN,ALL,250200,20127,0.0000055%
2016,CAN,ALL,250310,241559715.84,0.066%
2016,CAN,ALL,250410,14058899.97,0.0039%
2016,CAN,ALL,250490,266458.17,0.000073%
2016,CAN,ALL,250510,6172309.78,0.0017%
2016,CAN,ALL,250590,13493795.03,0.0037%
2016,CAN,ALL,250610,342146.73,0.000094%
2016,CAN,ALL,250629,13060498.72,0.0036%
2016,CAN,ALL,250700,529580.47,0.00015%
2016,CAN,ALL,250810,13416982.93,0.0037%
2016,CAN,ALL,250830,67905.94,0.000019%
2016,CAN,ALL,250840,2636021.87,0.00072%
2016,CAN,ALL,250860,2309709.88,0.00063%
2016,CAN,ALL,250900,100839.75,0.000028%
2016,CAN,ALL,251010,146950,0.000040%
2016,CAN,ALL,251020,124383.98,0.000034%
2016,CAN,ALL,251110,161709.53,0.000044%
2016,CAN,ALL,251200,3888465.72,0.0011%
2016,CAN,ALL,251311,27230.57,0.0000075%
2016,CAN,ALL,251321,1353866.95,0.00037%
2016,CAN,ALL,251400,103583.71,0.000028%
2016,CAN,ALL,251511,1724881.51,0.00047%
2016,CAN,ALL,251512,600198.31,0.00016%
2016,CAN,ALL,251520,1744687.22,0.00048%
2016,CAN,ALL,251611,5738688.58,0.0016%
2016,CAN,ALL,251612,3894693.92,0.0011%
2016,CAN,ALL,251622,224474.63,0.000062%
2016,CAN,ALL,251690,3347983.59,0.00092%
2016,CAN,ALL,251710,68589062.16,0.019%
2016,CAN,ALL,251720,44798.58,0.000012%
2016,CAN,ALL,251730,76096.34,0.000021%
2016,CAN,ALL,251741,5969564.83,0.0016%
2016,CAN,ALL,251749,12581957.79,0.0034%
2016,CAN,ALL,251810,15140167.97,0.0042%
2016,CAN,ALL,251820,7282175.2,0.0020%
2016,CAN,ALL,251910,89992.41,0.000025%
2016,CAN,ALL,251990,17339593.11,0.0048%
2016,CAN,ALL,252010,13697679.19,0.0038%
2016,CAN,ALL,252020,244041.39,0.000067%
2016,CAN,ALL,252100,19058447.28,0.0052%
2016,CAN,ALL,252210,42016220.25,0.012%
2016,CAN,ALL,252220,6446853.91,0.0018%
2016,CAN,ALL,252230,12169,0.0000033%
2016,CAN,ALL,252310,32761779.86,0.0090%
2016,CAN,ALL,252321,45684911.36,0.013%
2016,CAN,ALL,252329,277990102.81,0.076%
2016,CAN,ALL,252330,6546159.65,0.0018%
2016,CAN,ALL,252390,11243461.77,0.0031%
2016,CAN,ALL,252510,95443.17,0.000026%
2016,CAN,ALL,252520,12723041.16,0.0035%
2016,CAN,ALL,252610,243968.49,0.000067%
2016,CAN,ALL,252620,46379572.65,0.013%
2016,CAN,ALL,252890,141947.94,0.000039%
2016,CAN,ALL,252910,21409.77,0.0000059%
2016,CAN,ALL,252921,13635,0.0000037%
2016,CAN,ALL,252922,3343,9.2e-7%
2016,CAN,ALL,252930,97710585.71,0.027%
2016,CAN,ALL,253010,36142.47,0.0000099%
2016,CAN,ALL,253020,18810.4,0.0000052%
2016,CAN,ALL,253090,26175022.12,0.0072%
2016,CAN,ALL,260111,1489919547.69,0.41%
2016,CAN,ALL,260112,1165628772.16,0.32%
2016,CAN,ALL,260200,23134.5,0.0000063%
2016,CAN,ALL,260300,2661788675.9,0.73%
2016,CAN,ALL,260400,113627460.37,0.031%
2016,CAN,ALL,260500,59938.55,0.000016%
2016,CAN,ALL,260600,547750.26,0.00015%
2016,CAN,ALL,260700,539545,0.00015%
2016,CAN,ALL,260800,1357490.91,0.00037%
2016,CAN,ALL,261000,70651.41,0.000019%
2016,CAN,ALL,261100,660160.29,0.00018%
2016,CAN,ALL,261210,79818347,0.022%
2016,CAN,ALL,261220,3418.76,9.4e-7%
2016,CAN,ALL,261310,1684671.8,0.00046%
2016,CAN,ALL,261390,35172172.35,0.0096%
2016,CAN,ALL,261400,148465073.69,0.041%
2016,CAN,ALL,261510,181057.33,0.000050%
2016,CAN,ALL,261590,45201.88,0.000012%
2016,CAN,ALL,261610,5208830.95,0.0014%
2016,CAN,ALL,261690,50692516.06,0.014%
2016,CAN,ALL,261710,4181.53,0.0000011%
2016,CAN,ALL,261790,2023888.62,0.00055%
2016,CAN,ALL,261800,7299250.69,0.0020%
2016,CAN,ALL,261900,3587633.92,0.00098%
2016,CAN,ALL,262011,7458308.9,0.0020%
2016,CAN,ALL,262019,6786631.63,0.0019%
2016,CAN,ALL,262020,10512229.63,0.0029%
2016,CAN,ALL,262030,3471330.88,0.00095%
2016,CAN,ALL,262040,16302076.33,0.0045%
2016,CAN,ALL,262090,316853198.06,0.087%
2016,CAN,ALL,262100,11743117.99,0.0032%
2016,CAN,ALL,270111,61087.72,0.000017%
2016,CAN,ALL,270112,3346502059.54,0.92%
2016,CAN,ALL,270119,109380976.59,0.030%
2016,CAN,ALL,270210,11511397.16,0.0032%
2016,CAN,ALL,270220,169887.02,0.000047%
2016,CAN,ALL,270300,352924539.63,0.097%
2016,CAN,ALL,270400,7615632.36,0.0021%
2016,CAN,ALL,270500,26315.98,0.0000072%
2016,CAN,ALL,270600,1789425.23,0.00049%
2016,CAN,ALL,270710,20462620.53,0.0056%
2016,CAN,ALL,270720,6147,0.0000017%
2016,CAN,ALL,270730,803083.4,0.00022%
2016,CAN,ALL,270740,6764901.52,0.0019%
2016,CAN,ALL,270750,29122585.45,0.0080%
2016,CAN,ALL,270791,25261961.6,0.0069%
2016,CAN,ALL,270799,4716637.55,0.0013%
2016,CAN,ALL,270810,59853721.93,0.016%
2016,CAN,ALL,270820,3311.44,9.1e-7%
2016,CAN,ALL,270900,39587450991.22,11%
2016,CAN,ALL,271000,8344156800.26,2.3%
2016,CAN,ALL,271112,925401680.86,0.25%
2016,CAN,ALL,271113,103595011.25,0.028%
2016,CAN,ALL,271114,182714276.67,0.050%
2016,CAN,ALL,271119,50105303.84,0.014%
2016,CAN,ALL,271121,6521351382.6,1.8%
2016,CAN,ALL,271129,736028.41,0.00020%
2016,CAN,ALL,271210,8714818.63,0.0024%
2016,CAN,ALL,271220,34081370.01,0.0093%
2016,CAN,ALL,271290,68673360.07,0.019%
2016,CAN,ALL,271311,57675077.32,0.016%
2016,CAN,ALL,271312,17225763.19,0.0047%
2016,CAN,ALL,271320,526564266.75,0.14%
2016,CAN,ALL,271390,86490.18,0.000024%
2016,CAN,ALL,271410,155998.58,0.000043%
2016,CAN,ALL,271490,28507921.32,0.0078%
2016,CAN,ALL,271500,51957690.28,0.014%
2016,CAN,ALL,271600,2194640969.2,0.60%
2016,CAN,ALL,280110,30809076.76,0.0084%
2016,CAN,ALL,280120,176159.67,0.000048%
2016,CAN,ALL,280130,81747.48,0.000022%
2016,CAN,ALL,280200,65222925.24,0.018%
2016,CAN,ALL,280300,160727652.8,0.044%
2016,CAN,ALL,280410,57596183.55,0.016%
2016,CAN,ALL,280421,16875814.99,0.0046%
2016,CAN,ALL,280429,3571479.4,0.00098%
2016,CAN,ALL,280430,534084.66,0.00015%
2016,CAN,ALL,280440,214460.88,0.000059%
2016,CAN,ALL,280450,11039080.99,0.0030%
2016,CAN,ALL,280461,2258477.5,0.00062%
2016,CAN,ALL,280469,52295964.14,0.014%
2016,CAN,ALL,280470,3682.05,0.0000010%
2016,CAN,ALL,280490,1143989.56,0.00031%
2016,CAN,ALL,280511,12581.96,0.0000034%
2016,CAN,ALL,280519,98130.88,0.000027%
2016,CAN,ALL,280521,681869.36,0.00019%
2016,CAN,ALL,280530,79097.77,0.000022%
2016,CAN,ALL,280540,737935.75,0.00020%
2016,CAN,ALL,280610,17141390.17,0.0047%
2016,CAN,ALL,280620,34880.2,0.0000096%
2016,CAN,ALL,280700,105024904.41,0.029%
2016,CAN,ALL,280800,8241419.51,0.0023%
2016,CAN,ALL,280920,2666496.95,0.00073%
2016,CAN,ALL,281000,2353846.67,0.00065%
2016,CAN,ALL,281111,1222198.43,0.00034%
2016,CAN,ALL,281119,1125268.34,0.00031%
2016,CAN,ALL,281121,6928947.09,0.0019%
2016,CAN,ALL,281122,6309476.1,0.0017%
2016,CAN,ALL,281129,8478387.96,0.0023%
2016,CAN,ALL,281210,71998.64,0.000020%
2016,CAN,ALL,281290,966900.41,0.00027%
2016,CAN,ALL,281310,803104.21,0.00022%
2016,CAN,ALL,281390,19107.93,0.0000052%
2016,CAN,ALL,281410,635870062.22,0.17%
2016,CAN,ALL,281420,11974248.96,0.0033%
2016,CAN,ALL,281511,103243.15,0.000028%
2016,CAN,ALL,281512,24658657.66,0.0068%
2016,CAN,ALL,281520,178494.09,0.000049%
2016,CAN,ALL,281530,101202.05,0.000028%
2016,CAN,ALL,281610,13665.33,0.0000037%
2016,CAN,ALL,281630,258075.71,0.000071%
2016,CAN,ALL,281700,151574151.7,0.042%
2016,CAN,ALL,281810,13931357.11,0.0038%
2016,CAN,ALL,281820,37178308.9,0.010%
2016,CAN,ALL,281830,31531160.25,0.0086%
2016,CAN,ALL,281910,76445.97,0.000021%
2016,CAN,ALL,281990,1029463.89,0.00028%
2016,CAN,ALL,282010,26437.31,0.0000072%
2016,CAN,ALL,282090,194011.86,0.000053%
2016,CAN,ALL,282110,6691614.24,0.0018%
2016,CAN,ALL,282200,215622.57,0.000059%
2016,CAN,ALL,282300,16213405.32,0.0044%
2016,CAN,ALL,282410,683190.82,0.00019%
2016,CAN,ALL,282510,13419,0.0000037%
2016,CAN,ALL,282520,728212.86,0.00020%
2016,CAN,ALL,282530,2964.02,8.1e-7%
2016,CAN,ALL,282540,1645845.35,0.00045%
2016,CAN,ALL,282550,429904.83,0.00012%
2016,CAN,ALL,282560,19405772.97,0.0053%
2016,CAN,ALL,282570,3415,9.4e-7%
2016,CAN,ALL,282580,66907.41,0.000018%
2016,CAN,ALL,282590,4884112.99,0.0013%
2016,CAN,ALL,282612,1565396.96,0.00043%
2016,CAN,ALL,282619,276697.05,0.000076%
2016,CAN,ALL,282630,7319174.44,0.0020%
2016,CAN,ALL,282690,907026.27,0.00025%
2016,CAN,ALL,282710,98903.56,0.000027%
2016,CAN,ALL,282720,2280813.47,0.00063%
2016,CAN,ALL,282731,248018.75,0.000068%
2016,CAN,ALL,282732,181914.31,0.000050%
2016,CAN,ALL,282735,6926.25,0.0000019%
2016,CAN,ALL,282739,3892504.93,0.0011%
2016,CAN,ALL,282741,49752,0.000014%
2016,CAN,ALL,282749,2151390.13,0.00059%
2016,CAN,ALL,282751,3138.29,8.6e-7%
2016,CAN,ALL,282759,48443.91,0.000013%
2016,CAN,ALL,282760,2901370.56,0.00080%
2016,CAN,ALL,282810,70975.74,0.000019%
2016,CAN,ALL,282890,26921032.8,0.0074%
2016,CAN,ALL,282911,329797001.25,0.090%
2016,CAN,ALL,282919,3525.3,9.7e-7%
2016,CAN,ALL,282990,2626888.2,0.00072%
2016,CAN,ALL,283010,544688.01,0.00015%
2016,CAN,ALL,283090,918842.58,0.00025%
2016,CAN,ALL,283110,595470.19,0.00016%
2016,CAN,ALL,283210,754826.93,0.00021%
2016,CAN,ALL,283220,26165.54,0.0000072%
2016,CAN,ALL,283230,65094.72,0.000018%
2016,CAN,ALL,283311,4739793.86,0.0013%
2016,CAN,ALL,283319,281794.87,0.000077%
2016,CAN,ALL,283321,1653056.66,0.00045%
2016,CAN,ALL,283322,3011445.39,0.00083%
2016,CAN,ALL,283324,818792.28,0.00022%
2016,CAN,ALL,283325,9919223.6,0.0027%
2016,CAN,ALL,283327,175523.61,0.000048%
2016,CAN,ALL,283329,17605187.8,0.0048%
2016,CAN,ALL,283330,142361.13,0.000039%
2016,CAN,ALL,283340,276327.52,0.000076%
2016,CAN,ALL,283410,61855.02,0.000017%
2016,CAN,ALL,283421,234539.28,0.000064%
2016,CAN,ALL,283429,1141942.01,0.00031%
2016,CAN,ALL,283510,245054.49,0.000067%
2016,CAN,ALL,283522,1471340.34,0.00040%
2016,CAN,ALL,283524,386131.08,0.00011%
2016,CAN,ALL,283525,99532.26,0.000027%
2016,CAN,ALL,283526,451117.95,0.00012%
2016,CAN,ALL,283529,1537151.05,0.00042%
2016,CAN,ALL,283531,43788598.29,0.012%
2016,CAN,ALL,283539,35740887.19,0.0098%
2016,CAN,ALL,283620,117435.44,0.000032%
2016,CAN,ALL,283630,126752.76,0.000035%
2016,CAN,ALL,283640,63745.96,0.000017%
2016,CAN,ALL,283650,2308966.07,0.00063%
2016,CAN,ALL,283660,5737.26,0.0000016%
2016,CAN,ALL,283691,56535.97,0.000015%
2016,CAN,ALL,283692,20774.76,0.0000057%
2016,CAN,ALL,283699,2752171.61,0.00075%
2016,CAN,ALL,283711,547296.2,0.00015%
2016,CAN,ALL,283720,22955.38,0.0000063%
2016,CAN,ALL,283911,36037.71,0.0000099%
2016,CAN,ALL,283919,8492147.8,0.0023%
2016,CAN,ALL,283990,10712409.85,0.0029%
2016,CAN,ALL,284011,78570.05,0.000022%
2016,CAN,ALL,284019,122251.08,0.000034%
2016,CAN,ALL,284020,2401233.47,0.00066%
2016,CAN,ALL,284030,22001.67,0.0000060%
2016,CAN,ALL,284150,13544.44,0.0000037%
2016,CAN,ALL,284160,130558.18,0.000036%
2016,CAN,ALL,284170,6465.73,0.0000018%
2016,CAN,ALL,284180,21262,0.0000058%
2016,CAN,ALL,284190,11764527.84,0.0032%
2016,CAN,ALL,284290,42234874.36,0.012%
2016,CAN,ALL,284310,257023.88,0.000070%
2016,CAN,ALL,284321,275657.65,0.000076%
2016,CAN,ALL,284330,1055,2.9e-7%
2016,CAN,ALL,284390,1212130.46,0.00033%
2016,CAN,ALL,284410,1239665147.37,0.34%
2016,CAN,ALL,284420,49083547.69,0.013%
2016,CAN,ALL,284430,853849.2,0.00023%
2016,CAN,ALL,284440,358153383.99,0.098%
2016,CAN,ALL,284450,1343484.73,0.00037%
2016,CAN,ALL,284510,23824217.74,0.0065%
2016,CAN,ALL,284590,9242713.7,0.0025%
2016,CAN,ALL,284610,196154.27,0.000054%
2016,CAN,ALL,284690,643604.82,0.00018%
2016,CAN,ALL,284700,41406217.09,0.011%
2016,CAN,ALL,284890,26727848.21,0.0073%
2016,CAN,ALL,284910,385382.72,0.00011%
2016,CAN,ALL,284920,513541.24,0.00014%
2016,CAN,ALL,284990,11988198.35,0.0033%
2016,CAN,ALL,285000,343117.85,0.000094%
2016,CAN,ALL,285100,36487255.16,0.010%
2016,CAN,ALL,290110,208465955.1,0.057%
2016,CAN,ALL,290122,185178051.59,0.051%
2016,CAN,ALL,290123,273375.35,0.000075%
2016,CAN,ALL,290124,82978488.78,0.023%
2016,CAN,ALL,290129,226909310.43,0.062%
2016,CAN,ALL,290211,93643.69,0.000026%
2016,CAN,ALL,290219,7621560.1,0.0021%
2016,CAN,ALL,290220,63923739.16,0.018%
2016,CAN,ALL,290230,1606734.66,0.00044%
2016,CAN,ALL,290241,15170988.84,0.0042%
2016,CAN,ALL,290243,6032.73,0.0000017%
2016,CAN,ALL,290244,342126.6,0.000094%
2016,CAN,ALL,290250,445846486.26,0.12%
2016,CAN,ALL,290260,282859.38,0.000078%
2016,CAN,ALL,290290,8569516.14,0.0023%
2016,CAN,ALL,290312,41300.88,0.000011%
2016,CAN,ALL,290313,11115.18,0.0000030%
2016,CAN,ALL,290319,28068.25,0.0000077%
2016,CAN,ALL,290321,66259.37,0.000018%
2016,CAN,ALL,290322,11175.79,0.0000031%
2016,CAN,ALL,290323,148834.09,0.000041%
2016,CAN,ALL,290329,81538,0.000022%
2016,CAN,ALL,290330,980324.58,0.00027%
2016,CAN,ALL,290340,24336235.4,0.0067%
2016,CAN,ALL,290359,98915.49,0.000027%
2016,CAN,ALL,290361,274074.32,0.000075%
2016,CAN,ALL,290362,2745,7.5e-7%
2016,CAN,ALL,290369,547006.53,0.00015%
2016,CAN,ALL,290410,1154586.4,0.00032%
2016,CAN,ALL,290420,6273929.15,0.0017%
2016,CAN,ALL,290490,98839.11,0.000027%
2016,CAN,ALL,290511,62850893,0.017%
2016,CAN,ALL,290512,74481574.27,0.020%
2016,CAN,ALL,290513,3489.04,9.6e-7%
2016,CAN,ALL,290514,75099.46,0.000021%
2016,CAN,ALL,290516,2143.33,5.9e-7%
2016,CAN,ALL,290517,329512.9,0.000090%
2016,CAN,ALL,290519,78837.77,0.000022%
2016,CAN,ALL,290522,67497.29,0.000019%
2016,CAN,ALL,290529,25416.27,0.0000070%
2016,CAN,ALL,290531,916282663.07,0.25%
2016,CAN,ALL,290532,335005.9,0.000092%
2016,CAN,ALL,290539,314756.64,0.000086%
2016,CAN,ALL,290543,20469.9,0.0000056%
2016,CAN,ALL,290544,28081.15,0.0000077%
2016,CAN,ALL,290549,209853.03,0.000058%
2016,CAN,ALL,290550,98138.36,0.000027%
2016,CAN,ALL,290611,10366.6,0.0000028%
2016,CAN,ALL,290612,1182.73,3.2e-7%
2016,CAN,ALL,290613,31742.13,0.0000087%
2016,CAN,ALL,290619,331214.74,0.000091%
2016,CAN,ALL,290621,214870.63,0.000059%
2016,CAN,ALL,290629,84519,0.000023%
2016,CAN,ALL,290711,788397.37,0.00022%
2016,CAN,ALL,290713,11991.85,0.0000033%
2016,CAN,ALL,290715,4002.73,0.0000011%
2016,CAN,ALL,290719,1404351.28,0.00038%
2016,CAN,ALL,290721,67144.81,0.000018%
2016,CAN,ALL,290722,37709,0.000010%
2016,CAN,ALL,290723,2236.8,6.1e-7%
2016,CAN,ALL,290729,612442.47,0.00017%
2016,CAN,ALL,290810,23702.89,0.0000065%
2016,CAN,ALL,290890,19692.09,0.0000054%
2016,CAN,ALL,290911,14009.29,0.0000038%
2016,CAN,ALL,290919,2105807.19,0.00058%
2016,CAN,ALL,290920,2619,7.2e-7%
2016,CAN,ALL,290930,107705.29,0.000030%
2016,CAN,ALL,290941,107728489.97,0.030%
2016,CAN,ALL,290943,56466.87,0.000015%
2016,CAN,ALL,290944,9103.93,0.0000025%
2016,CAN,ALL,290949,3292791.44,0.00090%
2016,CAN,ALL,290950,324967.48,0.000089%
2016,CAN,ALL,290960,3433.6,9.4e-7%
2016,CAN,ALL,291010,237830.4,0.000065%
2016,CAN,ALL,291030,72280.42,0.000020%
2016,CAN,ALL,291090,75505.5,0.000021%
2016,CAN,ALL,291100,105948.96,0.000029%
2016,CAN,ALL,291211,1750155.66,0.00048%
2016,CAN,ALL,291219,175482.16,0.000048%
2016,CAN,ALL,291221,3393.81,9.3e-7%
2016,CAN,ALL,291229,70156.04,0.000019%
2016,CAN,ALL,291241,1420517.8,0.00039%
2016,CAN,ALL,291249,195159.66,0.000053%
2016,CAN,ALL,291250,2578.69,7.1e-7%
2016,CAN,ALL,291300,26012.22,0.0000071%
2016,CAN,ALL,291411,72469.83,0.000020%
2016,CAN,ALL,291412,44478.26,0.000012%
2016,CAN,ALL,291413,2441.41,6.7e-7%
2016,CAN,ALL,291419,29006.26,0.0000080%
2016,CAN,ALL,291422,9218.98,0.0000025%
2016,CAN,ALL,291429,102017.64,0.000028%
2016,CAN,ALL,291430,7700,0.0000021%
2016,CAN,ALL,291449,35677.73,0.0000098%
2016,CAN,ALL,291450,143421.17,0.000039%
2016,CAN,ALL,291469,117721,0.000032%
2016,CAN,ALL,291470,703343.95,0.00019%
2016,CAN,ALL,291511,14178.88,0.0000039%
2016,CAN,ALL,291512,42353594.89,0.012%
2016,CAN,ALL,291521,2389200.16,0.00065%
2016,CAN,ALL,291522,23160.23,0.0000063%
2016,CAN,ALL,291524,4814.21,0.0000013%
2016,CAN,ALL,291529,9316704.69,0.0026%
2016,CAN,ALL,291531,115384.96,0.000032%
2016,CAN,ALL,291532,69684.39,0.000019%
2016,CAN,ALL,291533,62742.17,0.000017%
2016,CAN,ALL,291539,1713359.46,0.00047%
2016,CAN,ALL,291540,193347.78,0.000053%
2016,CAN,ALL,291550,16356382.01,0.0045%
2016,CAN,ALL,291560,102718.8,0.000028%
2016,CAN,ALL,291570,6390913.74,0.0018%
2016,CAN,ALL,291590,400531.34,0.00011%
2016,CAN,ALL,291612,28050.99,0.0000077%
2016,CAN,ALL,291613,47599,0.000013%
2016,CAN,ALL,291614,3543404.61,0.00097%
2016,CAN,ALL,291615,86623.42,0.000024%
2016,CAN,ALL,291619,1492074.7,0.00041%
2016,CAN,ALL,291620,15500.04,0.0000042%
2016,CAN,ALL,291631,4004516.74,0.0011%
2016,CAN,ALL,291632,276134.85,0.000076%
2016,CAN,ALL,291633,30168.36,0.0000083%
2016,CAN,ALL,291639,97574.39,0.000027%
2016,CAN,ALL,291711,15905.99,0.0000044%
2016,CAN,ALL,291712,13465346.58,0.0037%
2016,CAN,ALL,291713,1019537.49,0.00028%
2016,CAN,ALL,291714,4168751.98,0.0011%
2016,CAN,ALL,291719,21104484.44,0.0058%
2016,CAN,ALL,291720,330783.61,0.000091%
2016,CAN,ALL,291732,217235.26,0.000060%
2016,CAN,ALL,291733,2924949.98,0.00080%
2016,CAN,ALL,291734,11115013.21,0.0030%
2016,CAN,ALL,291735,174525.06,0.000048%
2016,CAN,ALL,291736,434865118.92,0.12%
2016,CAN,ALL,291739,16101792.75,0.0044%
2016,CAN,ALL,291811,70612.37,0.000019%
2016,CAN,ALL,291812,150673,0.000041%
2016,CAN,ALL,291813,11463.21,0.0000031%
2016,CAN,ALL,291814,89032531.82,0.024%
2016,CAN,ALL,291815,12821807.97,0.0035%
2016,CAN,ALL,291816,68705.84,0.000019%
2016,CAN,ALL,291819,25103945.56,0.0069%
2016,CAN,ALL,291821,26200.78,0.0000072%
2016,CAN,ALL,291822,35430.13,0.0000097%
2016,CAN,ALL,291823,10821.28,0.0000030%
2016,CAN,ALL,291829,751732.35,0.00021%
2016,CAN,ALL,291830,119636.88,0.000033%
2016,CAN,ALL,291890,349530.92,0.000096%
2016,CAN,ALL,291900,2962053.11,0.00081%
2016,CAN,ALL,292090,490686.42,0.00013%
2016,CAN,ALL,292111,17917.11,0.0000049%
2016,CAN,ALL,292119,1047008.3,0.00029%
2016,CAN,ALL,292121,5048889.77,0.0014%
2016,CAN,ALL,292122,6592.44,0.0000018%
2016,CAN,ALL,292129,42951222.65,0.012%
2016,CAN,ALL,292130,841064.31,0.00023%
2016,CAN,ALL,292141,14272.29,0.0000039%
2016,CAN,ALL,292142,7705.44,0.0000021%
2016,CAN,ALL,292143,949004,0.00026%
2016,CAN,ALL,292144,10463655.44,0.0029%
2016,CAN,ALL,292145,1421126.53,0.00039%
2016,CAN,ALL,292149,2501214.6,0.00069%
2016,CAN,ALL,292151,169642.83,0.000047%
2016,CAN,ALL,292159,149316.8,0.000041%
2016,CAN,ALL,292211,109891.26,0.000030%
2016,CAN,ALL,292212,53167.24,0.000015%
2016,CAN,ALL,292213,27696.65,0.0000076%
2016,CAN,ALL,292219,5728788.71,0.0016%
2016,CAN,ALL,292221,82270.67,0.000023%
2016,CAN,ALL,292229,789365.03,0.00022%
2016,CAN,ALL,292230,370824.16,0.00010%
2016,CAN,ALL,292241,1025561.68,0.00028%
2016,CAN,ALL,292242,376572.61,0.00010%
2016,CAN,ALL,292249,8904262.59,0.0024%
2016,CAN,ALL,292250,6622930.34,0.0018%
2016,CAN,ALL,292310,100056.57,0.000027%
2016,CAN,ALL,292320,4314040.51,0.0012%
2016,CAN,ALL,292390,1444284.46,0.00040%
2016,CAN,ALL,292410,1164123.97,0.00032%
2016,CAN,ALL,292421,643620.48,0.00018%
2016,CAN,ALL,292429,4533465.34,0.0012%
2016,CAN,ALL,292511,128564.59,0.000035%
2016,CAN,ALL,292519,1117378.3,0.00031%
2016,CAN,ALL,292520,2016748.36,0.00055%
